"city_state_id","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori","pub_agency_name","state_abbr","region_name","division_name","agency_name","state_abb","population_1","group","x7","x8","x9","count_of_murder","population","city_state.y","Agency_Type.y","State_ref","State"
"Livermore,CA,City","Livermore",0,0,6,8,27,166,42,2017,1,"Livermore,CA","City",14,235,"Livermore","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",83155,NA,NA,"","","CA0010700","Livermore",NA,"West","Pacific","livermore","CA",81316,"city 50,000 thru 99,999",NA,NA,NA,NA,83155,"Livermore, CA","City","CA","CA"
"Livingston,LA,County","Livingston",1,3,1,24,95,190,1,2017,1,"Livingston,LA","County",29,286,"Livingston","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",134038,NA,NA,"","","LA0320000","Livingston",NA,"South","West South Central","livingston","LA",136545,"msa-county 100,000+",NA,NA,NA,NA,134038,"Livingston, LA","County","LA","LA"
"Livingston,MI,County","Livingston",0,3,0,1,6,30,2,2017,2,"Livingston,MI","County",4,38,"Livingston","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",129813,NA,NA,"","","MI4714700","Livingston",NA,"Midwest","East North Central","livingston","MI",131955,"msa-county 100,000+",NA,NA,NA,NA,129813,"Livingston, MI","County","MI","MI"
"Livonia,MI,City","Livonia",0,6,2,6,10,87,6,2017,1,"Livonia,MI","City",14,103,"Livonia","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",93042,NA,NA,"","","MI8253800","Livonia",NA,"Midwest","East North Central","livonia","MI",91189,"city 50,000 thru 99,999",NA,NA,NA,NA,93042,"Livonia, MI","City","MI","MI"
"Logan,UT,City","Logan",0,1,0,2,3,36,5,2017,1,"Logan,UT","City",3,44,"Logan","https://bci.utah.gov/crime-in-utah-dashboards/","State UCR","Open Source",55645,NA,NA,"","","UT0030100","Logan",NA,"West","Mountain","logan","UT",56083,"city 50,000 thru 99,999",NA,NA,NA,NA,55645,"Logan, UT","City","UT","UT"
"Long Beach,CA,City","Long Beach",4,10,85,100,257,678,265,2017,1,"Long Beach,CA","City",199,1200,"Long Beach","https://www.longbeach.gov/police/crime-info/crime-statistics/","Agency Aggregated","Open Source",444415,NA,NA,"","","CA0194100","Long Beach",NA,"West","Pacific","long beach","CA",444232,"city 250,000 thru 499,999",NA,NA,NA,NA,444415,"Long Beach, CA","City","CA","CA"
"Longview,TX,City","Longview",0,5,10,19,68,194,26,2017,1,"Longview,TX","City",34,288,"Longview","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",82981,NA,NA,"","","TX0920500","Longview",NA,"South","West South Central","longview","TX",81344,"city 50,000 thru 99,999",NA,NA,NA,NA,82981,"Longview, TX","City","TX","TX"
"Lorain,OH,City","Lorain",0,2,4,15,73,107,10,2017,1,"Lorain,OH","City",21,190,"Lorain","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",65436,NA,NA,"","","OH0470500","Lorain",NA,"Midwest","East North Central","lorain","OH",65374,"city 50,000 thru 99,999",NA,NA,NA,NA,65436,"Lorain, OH","City","OH","OH"
"Los Angeles,CA,City","Los Angeles",33,189,894,1264,1496,5776,1825,2017,1,"Los Angeles,CA","City",2380,9097,"Los Angeles","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",3786018,NA,NA,"","","CA0194200","Los Angeles",NA,"West","Pacific","los angeles","CA",3796352,"city 1,000,000+",NA,NA,NA,NA,3786018,"Los Angeles, CA","City","CA","CA"
"Los Angeles,CA,County","Los Angeles",14,33,236,640,496,1877,932,2020,9,"Los Angeles,CA","County",923,3305,"Los Angeles","https://lasd.org/transparency/part1and2crimedata/#part1","Agency Aggregated","Open Source",1008018,NA,NA,"","","CA0190000","Los Angeles",NA,"West","Pacific","los angeles","CA",1110752,"msa-county 100,000+",NA,NA,NA,NA,1008018,"Los Angeles, CA","County","CA","CA"
"Louisville,KY,City","Louisville",6,39,112,209,539,1757,382,2017,1,"Louisville,KY","City",366,2678,"Louisville","https://data.louisvilleky.gov/search?tags=lmpd","Agency RMS","Open Source",669468,NA,NA,"","","KY0568000","Louisville",NA,"South","East South Central","louisville metro","KY",676843,"city 500,000 thru 999,999",NA,NA,NA,NA,669468,"Louisville, KY","City","KY","KY"
"Lower Merion,PA,City","Lower Merion",0,1,5,3,9,75,2,2017,1,"Lower Merion,PA","City",9,86,"Lower Merion","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",64350,NA,NA,"","","PA0461400","Lower Merion",NA,"Northeast","Middle Atlantic","lower merion township","PA",64290,"city 50,000 thru 99,999",NA,NA,NA,NA,64350,"Lower Merion, PA","City","PA","PA"
"Lower Paxton,PA,City","Lower Paxton",0,2,4,4,3,37,1,2017,1,"Lower Paxton,PA","City",10,41,"Lower Paxton","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",55204,NA,NA,"","","PA0220400","Lower Paxton",NA,"Northeast","Middle Atlantic","lower paxton township","PA",55174,"city 50,000 thru 99,999",NA,NA,NA,NA,55204,"Lower Paxton, PA","City","PA","PA"
"Lynchburg,VA,City","Lynchburg",0,2,7,17,23,129,7,2017,1,"Lynchburg,VA","City",26,159,"Lynchburg","https://vsp.virginia.gov/","State UCR","Provided by State UCR Program",79509,NA,NA,"","","VA1140000","Lynchburg",NA,"South","South Atlantic","lynchburg","VA",80339,"city 50,000 thru 99,999",NA,NA,NA,NA,79509,"Lynchburg, VA","City","VA","VA"
"Lynn,MA,City","Lynn",1,0,16,48,33,82,19,2017,1,"Lynn,MA","City",65,134,"Lynn","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",101144,NA,NA,"","","MA0051400","Lynn",NA,"Northeast","New England","lynn","MA",103200,"city 100,000 thru 249,999",NA,NA,NA,NA,101144,"Lynn, MA","City","MA","MA"
"Madera,CA,City","Madera",0,6,14,27,41,102,33,2017,1,"Madera,CA","City",47,176,"Madera","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",68607,NA,NA,"","","CA0200200","Madera",NA,"West","Pacific","madera","CA",68607,"city 50,000 thru 99,999",NA,NA,NA,NA,68862,"Madera, CA","City","CA","CA"
"Malden,MA,City","Malden",0,0,1,12,10,38,11,2017,1,"Malden,MA","City",13,59,"Malden","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",64291,NA,NA,"","","MA0092700","Malden",NA,"Northeast","New England","malden","MA",66046,"city 50,000 thru 99,999",NA,NA,NA,NA,64291,"Malden, MA","City","MA","MA"
"Manchester,NH,City","Manchester",0,9,16,39,45,157,12,2017,1,"Manchester,NH","City",64,214,"Manchester","https://www.manchesternh.gov/Departments/Police/Administrative-Division/Crime-Analysis/Interactive-Data-Dashboards","Agency Aggregated","Open Source",114963,NA,NA,"","","NH0063400","Manchester",NA,"Northeast","New England","manchester","NH",115464,"city 100,000 thru 249,999",NA,NA,NA,NA,114963,"Manchester, NH","City","NH","NH"
"Mansfield,TX,City","Mansfield",0,0,1,2,12,43,4,2017,1,"Mansfield,TX","City",3,59,"Mansfield","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",78788,NA,NA,"","","TX2202000","Mansfield",NA,"South","West South Central","mansfield","TX",74436,"city 50,000 thru 99,999",NA,NA,NA,NA,78788,"Mansfield, TX","City","TX","TX"
"Manteca,CA,City","Manteca",1,0,8,3,26,149,31,2017,1,"Manteca,CA","City",12,206,"Manteca","https://www.manteca.gov/departments/police-department/crime-information","Agency Aggregated","Open Source",88518,NA,NA,"","","CA0390300","Manteca",NA,"West","Pacific","manteca","CA",93538,"city 50,000 thru 99,999",NA,NA,NA,NA,88518,"Manteca, CA","City","CA","CA"
"Maple Grove,MN,City","Maple Grove",0,2,0,3,3,83,3,2025,5,"Maple Grove,MN","City",5,89,"Maple Grove","https://cde.state.mn.us/","State UCR","Open Source",70729,NA,NA,"","","MN0272700","Maple Grove",NA,"Midwest","West North Central","maple grove","MN",71622,"city 50,000 thru 99,999",NA,NA,NA,NA,70729,"Maple Grove, MN","City","MN","MN"
"Marana,AZ,City","Marana",0,0,1,1,4,94,5,2017,1,"Marana,AZ","City",2,103,"Marana","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",57718,NA,NA,"","","AZ0100900","Marana",NA,"West","Mountain","marana","AZ",60507,"city 50,000 thru 99,999",NA,NA,NA,NA,57718,"Marana, AZ","City","AZ","AZ"
"Maricopa,AZ,City","Maricopa",0,1,0,2,13,59,9,2017,1,"Maricopa,AZ","City",3,81,"Maricopa","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",70355,NA,NA,"","","AZ0111700","Maricopa",NA,"West","Mountain","maricopa","AZ",75614,"city 50,000 thru 99,999",NA,NA,NA,NA,70355,"Maricopa, AZ","City","AZ","AZ"
"McAllen,TX,City","McAllen",2,2,4,15,16,316,4,2017,1,"McAllen,TX","City",23,336,"McAllen","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",145684,NA,NA,"","","TX1080800","McAllen",NA,"South","West South Central","mcallen","TX",148017,"city 100,000 thru 249,999",NA,NA,NA,NA,145684,"McAllen, TX","City","TX","TX"
"Mckinney,TX,City","Mckinney",0,7,7,7,23,163,22,2017,1,"Mckinney,TX","City",21,208,"Mckinney","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",212716,NA,NA,"","","TX0430500","Mckinney",NA,"South","West South Central","mckinney","TX",219132,"city 100,000 thru 249,999",NA,NA,NA,NA,212716,"Mckinney, TX","City","TX","TX"
"Memphis,TN,City","Memphis",18,61,335,668,802,2132,394,2017,1,"Memphis,TN","City",1082,3328,"Memphis","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Agency Aggregated","Open Source",616061,NA,NA,"","","TNMPD0000","Memphis",NA,"South","East South Central","memphis","TN",613207,"city 500,000 thru 999,999",NA,NA,NA,NA,616061,"Memphis, TN","City","TN","TN"
"Merced,CA,City","Merced",0,2,19,28,67,133,50,2017,1,"Merced,CA","City",49,250,"Merced","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",94125,NA,NA,"","","CA0240600","Merced",NA,"West","Pacific","merced","CA",96077,"city 50,000 thru 99,999",NA,NA,NA,NA,94125,"Merced, CA","City","CA","CA"
"Meriden,CT,City","Meriden",0,0,5,12,24,66,8,2017,1,"Meriden,CT","City",17,98,"Meriden","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",60054,NA,NA,"","","CT0008000","Meriden",NA,"Northeast","New England","meriden","CT",59943,"city 50,000 thru 99,999",NA,NA,NA,NA,60054,"Meriden, CT","City","CT","CT"
"Meridian,ID,City","Meridian",0,4,2,11,3,39,4,2017,1,"Meridian,ID","City",17,46,"Meridian","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",135239,NA,NA,"","","ID0010300","Meridian",NA,"West","Mountain","meridian","ID",140353,"city 100,000 thru 249,999",NA,NA,NA,NA,135239,"Meridian, ID","City","ID","ID"
"Mesa,AZ,City","Mesa",0,25,36,80,199,748,90,2017,1,"Mesa,AZ","City",141,1037,"Mesa","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",515848,NA,NA,"","","AZ0071700","Mesa",NA,"West","Mountain","mesa","AZ",513585,"city 500,000 thru 999,999",NA,NA,NA,NA,515848,"Mesa, AZ","City","AZ","AZ"
"Mesquite,TX,City","Mesquite",1,5,25,20,90,343,82,2017,1,"Mesquite,TX","City",51,515,"Mesquite","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",147926,NA,NA,"","","TX0571800","Mesquite",NA,"South","West South Central","mesquite","TX",148598,"city 100,000 thru 249,999",NA,NA,NA,NA,147926,"Mesquite, TX","City","TX","TX"
"Miami Beach,FL,City","Miami Beach",0,8,25,21,47,603,39,2017,1,"Miami Beach,FL","City",54,689,"Miami Beach","https://www.miamibeachfl.gov/yourmbpd/monthlycrimesdatareport/","Agency Aggregated","Open Source",78824,NA,NA,"Population via FBI CIUS 2020","","FL0130700","Miami Beach",NA,"South","South Atlantic","miami beach","FL",78676,"city 50,000 thru 99,999",NA,NA,NA,NA,78824,"Miami Beach, FL","City","FL","FL"
"Miami,FL,City","Miami",4,7,90,248,211,1420,182,2017,1,"Miami,FL","City",349,1813,"Miami","https://www.miami-police.org/Records-Data_Download_Files.html","Agency RMS","Open Source",452929,NA,NA,"","","FL0130600","Miami",NA,"South","South Atlantic","miami","FL",460392,"city 250,000 thru 499,999",NA,NA,NA,NA,452929,"Miami, FL","City","FL","FL"
"Midwest City,OK,City","Midwest City",3,4,10,7,34,121,11,2017,1,"Midwest City,OK","City",24,166,"Midwest City","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",57961,NA,NA,"","","OK0550400","Midwest City",NA,"South","West South Central","midwest city","OK",57961,"city 50,000 thru 99,999",NA,NA,NA,NA,57696,"Midwest City, OK","City","OK","OK"
"Milford,CT,City","Milford",0,0,3,1,6,67,8,2017,1,"Milford,CT","City",4,81,"Milford","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",53011,NA,NA,"","","CT0008400","Milford",NA,"Northeast","New England","milford","CT",53065,"city 50,000 thru 99,999",NA,NA,NA,NA,53011,"Milford, CT","City","CT","CT"
"Millcreek,PA,City","Millcreek",0,2,0,10,8,32,1,2017,1,"Millcreek,PA","City",12,41,"Millcreek","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",53119,NA,NA,"Erie County","","PA0250300","Millcreek",NA,"Northeast","Middle Atlantic","millcreek township","PA",52803,"city 50,000 thru 99,999",NA,NA,NA,NA,53119,"Millcreek, PA","City","PA","PA"
"Minneapolis,MN,City","Minneapolis",14,29,240,341,379,1070,406,2020,7,"Minneapolis,MN","City",624,1855,"Minneapolis","https://cde.state.mn.us/","State UCR","Open Source",422341,NA,NA,"","","MN0271100","Minneapolis",NA,"Midwest","West North Central","minneapolis","MN",423282,"city 250,000 thru 499,999",NA,NA,NA,NA,422341,"Minneapolis, MN","City","MN","MN"
"Minnetonka,MN,City","Minnetonka",0,1,1,2,6,53,7,2021,2,"Minnetonka,MN","City",4,66,"Minnetonka","https://cde.state.mn.us/","State UCR","Open Source",51791,NA,NA,"","","MN0271200","Minnetonka",NA,"Midwest","West North Central","minnetonka","MN",51935,"city 50,000 thru 99,999",NA,NA,NA,NA,51791,"Minnetonka, MN","City","MN","MN"
"Mission Viejo,CA,City","Mission Viejo",0,1,4,4,19,75,6,2017,1,"Mission Viejo,CA","City",9,100,"Mission Viejo","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",89699,NA,NA,"","","CA030350X","Mission Viejo",NA,"West","Pacific",NA,NA,NA,NA,NA,NA,NA,NA,90944,"Mission Viejo, CA","City","CA","CA"
"Missoula,MT,City","Missoula",0,5,1,16,22,155,11,2017,1,"Missoula,MT","City",22,188,"Missoula","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",78911,NA,NA,"","","MT0320100","Missoula",NA,"West","Mountain","missoula","MT",78911,"city 50,000 thru 99,999",NA,NA,NA,NA,78269,"Missoula, MT","City","MT","MT"
"Missouri City,TX,City","Missouri City",0,0,8,11,18,83,7,2017,1,"Missouri City,TX","City",19,108,"Missouri City","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",77560,NA,NA,"","","TX0790100","Missouri City",NA,"South","West South Central","missouri city","TX",71653,"city 50,000 thru 99,999",NA,NA,NA,NA,77560,"Missouri City, TX","City","TX","TX"
"Mobile,AL,City","Mobile",3,NA,NA,NA,NA,NA,NA,2017,1,"Mobile,AL","City",3,0,"Mobile","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",237469,NA,NA,"","","AL0020100","Mobile",NA,"South","East South Central","mobile","AL",237092,"city 100,000 thru 249,999",NA,NA,NA,102,237469,"Mobile, AL","City","AL","AL"
"Monterey Park,CA,City","Monterey Park",0,2,5,2,31,99,18,2017,1,"Monterey Park,CA","City",9,148,"Monterey Park","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",57419,NA,NA,"","","CA0194800","Monterey Park",NA,"West","Pacific","monterey park","CA",56904,"city 50,000 thru 99,999",NA,NA,NA,NA,57419,"Monterey Park, CA","City","CA","CA"
"Monterey,CA,County","Monterey",2,2,3,8,23,63,2,2017,2,"Monterey,CA","County",15,88,"Monterey","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",103695,NA,NA,"","","CA0270000","Monterey",NA,"West","Pacific","monterey","CA",107372,"msa-county 100,000+",NA,NA,NA,NA,103695,"Monterey, CA","County","CA","CA"
"Montgomery,MD,County","Montgomery",3,33,60,48,133,1160,57,2017,12,"Montgomery,MD","County",144,1350,"Montgomery","https://data.montgomerycountymd.gov/Public-Safety/Crime/icn6-v9z3/explore/query/SELECT%0A%20%20%60incident_id%60%2C%0A%20%20%60offence_code%60%2C%0A%20%20%60case_number%60%2C%0A%20%20%60date%60%2C%0A%20%20%60start_date%60%2C%0A%20%20%60end_date%60%2C%0A%20%20%60nibrs_code%60%2C%0A%20%20%60victims%60%2C%0A%20%20%60crimename1%60%2C%0A%20%20%60crimename2%60%2C%0A%20%20%60crimename3%60%2C%0A%20%20%60district%60%2C%0A%20%20%60location%60%2C%0A%20%20%60city%60%2C%0A%20%20%60state%60%2C%0A%20%20%60zip_code%60%2C%0A%20%20%60agency%60%2C%0A%20%20%60place%60%2C%0A%20%20%60sector%60%2C%0A%20%20%60beat%60%2C%0A%20%20%60pra%60%2C%0A%20%20%60address_number%60%2C%0A%20%20%60street_prefix_dir%60%2C%0A%20%20%60address_street%60%2C%0A%20%20%60street_suffix_dir%60%2C%0A%20%20%60street_type%60%2C%0A%20%20%60latitude%60%2C%0A%20%20%60longitude%60%2C%0A%20%20%60police_district_number%60%2C%0A%20%20%60geolocation%60%0AORDER%20BY%20%60start_date%60%20DESC%20NULL%20FIRST/page/filter","Agency RMS","Open Source",896963,NA,NA,"","","MD0160400","Montgomery",NA,"South","South Atlantic","montgomery county pd","MD",915053,"msa-county 100,000+",NA,NA,NA,NA,896963,"Montgomery, MD","County","MD","MD"
"Montgomery,TX,County","Montgomery",2,3,4,32,89,225,39,2017,1,"Montgomery,TX","County",41,353,"Montgomery","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",565355,NA,NA,"","","TX1700000","Montgomery",NA,"South","West South Central","montgomery","TX",600014,"msa-county 100,000+",NA,NA,NA,NA,565355,"Montgomery, TX","County","TX","TX"
"Moore,OK,City","Moore",0,2,1,3,17,72,9,2017,1,"Moore,OK","City",6,98,"Moore","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",63609,NA,NA,"","","OK0140100","Moore",NA,"South","West South Central","moore","OK",63609,"city 50,000 thru 99,999",NA,NA,NA,NA,63311,"Moore, OK","City","OK","OK"
"Mount Pleasant,SC,City","Mount Pleasant",0,3,4,12,16,85,7,2017,1,"Mount Pleasant,SC","City",19,108,"Mount Pleasant","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",96608,NA,NA,"","","SC0100300","Mount Pleasant",NA,"South","South Atlantic","mount pleasant","SC",96608,"city 50,000 thru 99,999",NA,NA,NA,NA,96320,"Mount Pleasant, SC","City","SC","SC"
"Mount Vernon,NY,City","Mount Vernon",0,3,7,23,13,85,14,2017,1,"Mount Vernon,NY","City",33,112,"Mount Vernon","https://www.cmvny.com/518/Annual-Reports-Monthly-Crime-Stats-Histo","Agency Aggregated","Open Source",70812,NA,NA,"","","NY0590300","Mount Vernon",NA,"Northeast","Middle Atlantic","mount vernon","NY",70390,"city 50,000 thru 99,999",NA,NA,NA,NA,70812,"Mount Vernon, NY","City","NY","NY"
"Mountain View,CA,City","Mountain View",0,1,8,2,38,154,3,2017,1,"Mountain View,CA","City",11,195,"Mountain View","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",80382,NA,NA,"","","CA0431100","Mountain View",NA,"West","Pacific","mountain view","CA",81461,"city 50,000 thru 99,999",NA,NA,NA,NA,80382,"Mountain View, CA","City","CA","CA"
"Murfreesboro,TN,City","Murfreesboro",0,10,10,49,46,266,23,2017,1,"Murfreesboro,TN","City",69,335,"Murfreesboro","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",166916,NA,NA,"","","TN0750100","Murfreesboro",NA,"South","East South Central","murfreesboro","TN",169520,"city 100,000 thru 249,999",NA,NA,NA,NA,166916,"Murfreesboro, TN","City","TN","TN"
"Murrieta,CA,City","Murrieta",0,2,3,2,25,108,20,2017,1,"Murrieta,CA","City",7,153,"Murrieta","https://www.murrietaca.gov/759/Police-Activity-Reports","Agency Aggregated","Open Source",115037,NA,NA,"","","CA0334200","Murrieta",NA,"West","Pacific","murrieta","CA",112125,"city 100,000 thru 249,999",NA,NA,NA,NA,115037,"Murrieta, CA","City","CA","CA"
"Nampa,ID,City","Nampa",0,5,1,8,31,124,29,2017,1,"Nampa,ID","City",14,184,"Nampa","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",116116,NA,NA,"","","ID0140200","Nampa",NA,"West","Mountain","nampa","ID",118950,"city 100,000 thru 249,999",NA,NA,NA,NA,116116,"Nampa, ID","City","ID","ID"
"Napa,CA,City","Napa",0,5,2,13,31,97,19,2017,1,"Napa,CA","City",20,147,"Napa","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",77956,NA,NA,"","","CA0280200","Napa",NA,"West","Pacific","napa","CA",76888,"city 50,000 thru 99,999",NA,NA,NA,NA,77956,"Napa, CA","City","CA","CA"
"Nashville,TN,City","Nashville",9,42,192,459,345,1537,238,2017,1,"Nashville,TN","City",702,2120,"Nashville","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Agency RMS","Open Source",690495,NA,NA,"","","TN0190100","Nashville",NA,"South","East South Central","metropolitan nashville p","TN",698987,"city 500,000 thru 999,999",NA,NA,NA,NA,690495,"Nashville, TN","City","TN","TN"
"National City,CA,City","National City",0,1,8,17,10,50,29,2018,7,"National City,CA","City",26,89,"National City","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",55270,NA,NA,"","","CA0370900","National City",NA,"West","Pacific","national city","CA",54915,"city 50,000 thru 99,999",NA,NA,NA,NA,55270,"National City, CA","City","CA","CA"
"New Bedford,MA,City","New Bedford",1,0,22,23,47,150,22,2017,1,"New Bedford,MA","City",46,219,"New Bedford","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",100876,NA,NA,"","","MA0031100","New Bedford",NA,"Northeast","New England","new bedford","MA",102491,"city 100,000 thru 249,999",NA,NA,NA,NA,100876,"New Bedford, MA","City","MA","MA"
"New Braunfels,TX,City","New Braunfels",0,3,2,9,17,92,9,2017,1,"New Braunfels,TX","City",14,118,"New Braunfels","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",111942,NA,NA,"","","TX0460100","New Braunfels",NA,"South","West South Central","new braunfels","TX",91816,"city 100,000 thru 249,999",NA,NA,NA,NA,111942,"New Braunfels, TX","City","TX","TX"
"New Britain,CT,City","New Britain",0,4,7,7,49,88,23,2017,1,"New Britain,CT","City",18,160,"New Britain","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",74609,NA,NA,"","","CT0008900","New Britain",NA,"Northeast","New England","new britain","CT",74528,"city 50,000 thru 99,999",NA,NA,NA,NA,74609,"New Britain, CT","City","CT","CT"
"New Hanover,NC,County","New Hanover",0,3,4,11,19,83,1,2021,5,"New Hanover,NC","County",18,103,"New Hanover","From NC","State UCR","Provided by State UCR Program",105363,NA,NA,"","","NC0650000","New Hanover",NA,"South","South Atlantic","new hanover","NC",108345,"msa-county 100,000+",NA,NA,NA,NA,105363,"New Hanover, NC","County","NC","NC"
"New Orleans,LA,City","New Orleans",23,NA,114,116,250,959,218,2017,1,"New Orleans,LA","City",253,1427,"New Orleans","https://data.nola.gov/Public-Safety-and-Preparedness/Electronic-Police-Report-2024/c5iy-ew8n/explore/query/SELECT%0A%20%20%60item_number%60%2C%0A%20%20%60district%60%2C%0A%20%20%60location%60%2C%0A%20%20%60disposition%60%2C%0A%20%20%60signal_type%60%2C%0A%20%20%60signal_description%60%2C%0A%20%20%60occurred_date_time%60%2C%0A%20%20%60charge_code%60%2C%0A%20%20%60charge_description%60%2C%0A%20%20%60offender_number%60%2C%0A%20%20%60offenderid%60%2C%0A%20%20%60offenderstatus%60%2C%0A%20%20%60offender_race%60%2C%0A%20%20%60offender_gender%60%2C%0A%20%20%60offender_age%60%2C%0A%20%20%60victim_number%60%2C%0A%20%20%60persontype%60%2C%0A%20%20%60victim_race%60%2C%0A%20%20%60victim_gender%60%2C%0A%20%20%60victim_age%60%2C%0A%20%20%60victim_fatal_status%60%2C%0A%20%20%60hate_crime%60%2C%0A%20%20%60report_type%60/page/filter","Agency RMS","Open Source",364197,NA,NA,"","","LANPD0000","New Orleans",NA,"South","West South Central","new orleans","LA",361802,"city 250,000 thru 499,999",NA,NA,NA,NA,364197,"New Orleans, LA","City","LA","LA"
"New York City,NY,City","New York City",24,112,1246,1646,1097,3580,462,2017,1,"New York City,NY","City",3028,5139,"New York City","https://compstat.nypdonline.org/","Agency Aggregated","Open Source",8184044,NA,NA,"","","NY0303000","New York City",NA,"Northeast","Middle Atlantic","new york","NY",8299271,"city 1,000,000+",NA,NA,NA,NA,8184044,"New York City, NY","City","NY","NY"
"Newark,OH,City","Newark",0,3,0,0,9,30,5,2017,1,"Newark,OH","City",3,44,"Newark","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",51147,NA,NA,"","","OH0450100","Newark",NA,"Midwest","East North Central","newark","OH",51394,"city 50,000 thru 99,999",NA,NA,NA,NA,51147,"Newark, OH","City","OH","OH"
"Newport Beach,CA,City","Newport Beach",0,3,0,9,43,109,10,2017,1,"Newport Beach,CA","City",12,162,"Newport Beach","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",83392,NA,NA,"","","CA0301400","Newport Beach",NA,"West","Pacific","newport beach","CA",81811,"city 50,000 thru 99,999",NA,NA,NA,NA,83392,"Newport Beach, CA","City","CA","CA"
"Newport News,VA,City","Newport News",3,7,21,35,84,335,37,2017,1,"Newport News,VA","City",66,456,"Newport News","https://vsp.virginia.gov/","State UCR","Provided by State UCR Program",183600,NA,NA,"","","VA1160000","Newport News",NA,"South","South Atlantic","newport news","VA",183563,"city 100,000 thru 249,999",NA,NA,NA,NA,183600,"Newport News, VA","City","VA","VA"
