agency_name,state_name,lat,long,population,crime_type,Percent_Change,national_sample
Kentwood,Michigan,42.8694731,-85.6447492,53979,Property Crimes,-40.6060606060606,TRUE
Kentwood,Michigan,42.8694731,-85.6447492,53979,Rapes,25,TRUE
Kentwood,Michigan,42.8694731,-85.6447492,53979,Robberies,-100,TRUE
Kentwood,Michigan,42.8694731,-85.6447492,53979,Thefts,-36.6412213740458,TRUE
Kentwood,Michigan,42.8694731,-85.6447492,53979,Violent Crimes,44.4444444444444,TRUE
Killeen,Texas,31.1171441,-97.727796,161968,Aggravated Assaults,-10,TRUE
Killeen,Texas,31.1171441,-97.727796,161968,Burglaries,27.027027027027,TRUE
Killeen,Texas,31.1171441,-97.727796,161968,Motor Vehicle Thefts,4.21052631578947,TRUE
Killeen,Texas,31.1171441,-97.727796,161968,Murders,50,TRUE
Killeen,Texas,31.1171441,-97.727796,161968,Property Crimes,18.9839572192513,TRUE
Killeen,Texas,31.1171441,-97.727796,161968,Rapes,-35.7142857142857,TRUE
Killeen,Texas,31.1171441,-97.727796,161968,Robberies,0,TRUE
Killeen,Texas,31.1171441,-97.727796,161968,Thefts,22.9268292682927,TRUE
Killeen,Texas,31.1171441,-97.727796,161968,Violent Crimes,-11.2068965517241,TRUE
Knoxville,Tennessee,35.9603948,-83.9210261,198132,Aggravated Assaults,-3.7037037037037,TRUE
Knoxville,Tennessee,35.9603948,-83.9210261,198132,Burglaries,25,TRUE
Knoxville,Tennessee,35.9603948,-83.9210261,198132,Motor Vehicle Thefts,-21.9047619047619,TRUE
Knoxville,Tennessee,35.9603948,-83.9210261,198132,Murders,-66.6666666666667,TRUE
Knoxville,Tennessee,35.9603948,-83.9210261,198132,Property Crimes,4.66666666666667,TRUE
Knoxville,Tennessee,35.9603948,-83.9210261,198132,Rapes,33.3333333333333,TRUE
Knoxville,Tennessee,35.9603948,-83.9210261,198132,Robberies,-22.2222222222222,TRUE
Knoxville,Tennessee,35.9603948,-83.9210261,198132,Thefts,6.46319569120287,TRUE
Knoxville,Tennessee,35.9603948,-83.9210261,198132,Violent Crimes,-6.77966101694915,TRUE
Kyle,Texas,29.9892928,-97.8772103,63931,Aggravated Assaults,-64.2857142857143,TRUE
Kyle,Texas,29.9892928,-97.8772103,63931,Burglaries,-66.6666666666667,TRUE
Kyle,Texas,29.9892928,-97.8772103,63931,Motor Vehicle Thefts,-36.3636363636364,TRUE
Kyle,Texas,29.9892928,-97.8772103,63931,Murders,-100,TRUE
Kyle,Texas,29.9892928,-97.8772103,63931,Property Crimes,2.73972602739726,TRUE
Kyle,Texas,29.9892928,-97.8772103,63931,Rapes,33.3333333333333,TRUE
Kyle,Texas,29.9892928,-97.8772103,63931,Robberies,-75,TRUE
Kyle,Texas,29.9892928,-97.8772103,63931,Thefts,22.6415094339623,TRUE
Kyle,Texas,29.9892928,-97.8772103,63931,Violent Crimes,-54.5454545454545,TRUE
La Mesa,California,32.7678288,-117.0230839,60008,Aggravated Assaults,4.54545454545455,TRUE
La Mesa,California,32.7678288,-117.0230839,60008,Burglaries,-23.0769230769231,TRUE
La Mesa,California,32.7678288,-117.0230839,60008,Motor Vehicle Thefts,-32.1428571428571,TRUE
La Mesa,California,32.7678288,-117.0230839,60008,Murders,Undefined,TRUE
La Mesa,California,32.7678288,-117.0230839,60008,Property Crimes,-27.7173913043478,TRUE
La Mesa,California,32.7678288,-117.0230839,60008,Rapes,0,TRUE
La Mesa,California,32.7678288,-117.0230839,60008,Robberies,-28.5714285714286,TRUE
La Mesa,California,32.7678288,-117.0230839,60008,Thefts,-27.6923076923077,TRUE
La Mesa,California,32.7678288,-117.0230839,60008,Violent Crimes,0,TRUE
Lake Havasu City,Arizona,34.4775296,-114.3379972,59720,Aggravated Assaults,-11.1111111111111,TRUE
Lake Havasu City,Arizona,34.4775296,-114.3379972,59720,Burglaries,-55.5555555555556,TRUE
Lake Havasu City,Arizona,34.4775296,-114.3379972,59720,Motor Vehicle Thefts,-62.5,TRUE
Lake Havasu City,Arizona,34.4775296,-114.3379972,59720,Murders,0,TRUE
Lake Havasu City,Arizona,34.4775296,-114.3379972,59720,Property Crimes,-23.0769230769231,TRUE
Lake Havasu City,Arizona,34.4775296,-114.3379972,59720,Rapes,-33.3333333333333,TRUE
Lake Havasu City,Arizona,34.4775296,-114.3379972,59720,Robberies,0,TRUE
Lake Havasu City,Arizona,34.4775296,-114.3379972,59720,Thefts,-17,TRUE
Lake Havasu City,Arizona,34.4775296,-114.3379972,59720,Violent Crimes,-13.6363636363636,TRUE
Lakeville,Minnesota,44.650051,-93.2432791,76929,Aggravated Assaults,-66.6666666666667,TRUE
Lakeville,Minnesota,44.650051,-93.2432791,76929,Burglaries,80,TRUE
Lakeville,Minnesota,44.650051,-93.2432791,76929,Motor Vehicle Thefts,60,TRUE
Lakeville,Minnesota,44.650051,-93.2432791,76929,Murders,0,TRUE
Lakeville,Minnesota,44.650051,-93.2432791,76929,Property Crimes,-10,TRUE
Lakeville,Minnesota,44.650051,-93.2432791,76929,Rapes,-50,TRUE
Lakeville,Minnesota,44.650051,-93.2432791,76929,Robberies,0,TRUE
Lakeville,Minnesota,44.650051,-93.2432791,76929,Thefts,-23.3333333333333,TRUE
Lakeville,Minnesota,44.650051,-93.2432791,76929,Violent Crimes,-60,TRUE
Lancaster,Pennsylvania,40.0379958,-76.3056707,57213,Aggravated Assaults,9.09090909090909,TRUE
Lancaster,Pennsylvania,40.0379958,-76.3056707,57213,Burglaries,33.3333333333333,TRUE
Lancaster,Pennsylvania,40.0379958,-76.3056707,57213,Motor Vehicle Thefts,-73.9130434782609,TRUE
Lancaster,Pennsylvania,40.0379958,-76.3056707,57213,Murders,-100,TRUE
Lancaster,Pennsylvania,40.0379958,-76.3056707,57213,Property Crimes,-20.1438848920863,TRUE
Lancaster,Pennsylvania,40.0379958,-76.3056707,57213,Rapes,0,TRUE
Lancaster,Pennsylvania,40.0379958,-76.3056707,57213,Robberies,-50,TRUE
Lancaster,Pennsylvania,40.0379958,-76.3056707,57213,Thefts,-11.8181818181818,TRUE
Lancaster,Pennsylvania,40.0379958,-76.3056707,57213,Violent Crimes,-3.2258064516129,TRUE
Lansing,Michigan,42.7338254,-84.5546295,112529,Aggravated Assaults,-8.08823529411765,TRUE
Lansing,Michigan,42.7338254,-84.5546295,112529,Burglaries,-27.3972602739726,TRUE
Lansing,Michigan,42.7338254,-84.5546295,112529,Motor Vehicle Thefts,-37.9518072289157,TRUE
Lansing,Michigan,42.7338254,-84.5546295,112529,Murders,Undefined,TRUE
Lansing,Michigan,42.7338254,-84.5546295,112529,Property Crimes,-28.4796573875803,TRUE
Lansing,Michigan,42.7338254,-84.5546295,112529,Rapes,-6.66666666666667,TRUE
Lansing,Michigan,42.7338254,-84.5546295,112529,Robberies,14.2857142857143,TRUE
Lansing,Michigan,42.7338254,-84.5546295,112529,Thefts,-21.9298245614035,TRUE
Lansing,Michigan,42.7338254,-84.5546295,112529,Violent Crimes,-4.84848484848485,TRUE
Laredo,Texas,27.5075005,-99.5069922,256542,Aggravated Assaults,-29.2682926829268,TRUE
Laredo,Texas,27.5075005,-99.5069922,256542,Burglaries,3.03030303030303,TRUE
Laredo,Texas,27.5075005,-99.5069922,256542,Motor Vehicle Thefts,-3.84615384615385,TRUE
Laredo,Texas,27.5075005,-99.5069922,256542,Murders,Undefined,TRUE
Laredo,Texas,27.5075005,-99.5069922,256542,Property Crimes,-22.1311475409836,TRUE
Laredo,Texas,27.5075005,-99.5069922,256542,Rapes,-36.8421052631579,TRUE
Laredo,Texas,27.5075005,-99.5069922,256542,Robberies,-36.8421052631579,TRUE
Laredo,Texas,27.5075005,-99.5069922,256542,Thefts,-27.4390243902439,TRUE
Laredo,Texas,27.5075005,-99.5069922,256542,Violent Crimes,-29.1925465838509,TRUE
Las Vegas,Nevada,36.1672719,-115.1483538,1670226,Aggravated Assaults,-3.14735336194564,TRUE
Las Vegas,Nevada,36.1672719,-115.1483538,1670226,Burglaries,-20.151828847481,TRUE
Las Vegas,Nevada,36.1672719,-115.1483538,1670226,Motor Vehicle Thefts,-26.7012987012987,TRUE
Las Vegas,Nevada,36.1672719,-115.1483538,1670226,Murders,-15.7894736842105,TRUE
Las Vegas,Nevada,36.1672719,-115.1483538,1670226,Property Crimes,-17.8152668102417,TRUE
Las Vegas,Nevada,36.1672719,-115.1483538,1670226,Robberies,-16.4948453608247,TRUE
Las Vegas,Nevada,36.1672719,-115.1483538,1670226,Thefts,-13.7038523274478,TRUE
Las Vegas,Nevada,36.1672719,-115.1483538,1670226,Violent Crimes,-6.25,TRUE
Lawrence,Massachusetts,42.7070354,-71.1631137,87806,Aggravated Assaults,6.52173913043478,TRUE
Lawrence,Massachusetts,42.7070354,-71.1631137,87806,Burglaries,-61.1111111111111,TRUE
Lawrence,Massachusetts,42.7070354,-71.1631137,87806,Motor Vehicle Thefts,46.1538461538462,TRUE
Lawrence,Massachusetts,42.7070354,-71.1631137,87806,Murders,-100,TRUE
Lawrence,Massachusetts,42.7070354,-71.1631137,87806,Property Crimes,2.72727272727273,TRUE
Lawrence,Massachusetts,42.7070354,-71.1631137,87806,Rapes,0,TRUE
Lawrence,Massachusetts,42.7070354,-71.1631137,87806,Robberies,-85.7142857142857,TRUE
Lawrence,Massachusetts,42.7070354,-71.1631137,87806,Thefts,10.126582278481,TRUE
Lawrence,Massachusetts,42.7070354,-71.1631137,87806,Violent Crimes,-7.40740740740741,TRUE
League City,Texas,29.5074538,-95.0949303,115791,Aggravated Assaults,-66.6666666666667,TRUE
League City,Texas,29.5074538,-95.0949303,115791,Burglaries,-78.1609195402299,TRUE
League City,Texas,29.5074538,-95.0949303,115791,Motor Vehicle Thefts,13.3333333333333,TRUE
League City,Texas,29.5074538,-95.0949303,115791,Murders,Undefined,TRUE
League City,Texas,29.5074538,-95.0949303,115791,Property Crimes,-22.1789883268482,TRUE
League City,Texas,29.5074538,-95.0949303,115791,Rapes,-60,TRUE
League City,Texas,29.5074538,-95.0949303,115791,Robberies,-66.6666666666667,TRUE
League City,Texas,29.5074538,-95.0949303,115791,Thefts,5.80645161290323,TRUE
League City,Texas,29.5074538,-95.0949303,115791,Violent Crimes,-58.8235294117647,TRUE
Leander,Texas,30.5736134,-97.8567339,82228,Aggravated Assaults,-75,TRUE
Leander,Texas,30.5736134,-97.8567339,82228,Burglaries,-14.2857142857143,TRUE
Leander,Texas,30.5736134,-97.8567339,82228,Motor Vehicle Thefts,-57.1428571428571,TRUE
Leander,Texas,30.5736134,-97.8567339,82228,Murders,0,TRUE
Leander,Texas,30.5736134,-97.8567339,82228,Property Crimes,-48.993288590604,TRUE
Leander,Texas,30.5736134,-97.8567339,82228,Rapes,-78.5714285714286,TRUE
Leander,Texas,30.5736134,-97.8567339,82228,Robberies,Undefined,TRUE
Leander,Texas,30.5736134,-97.8567339,82228,Thefts,-54.5454545454545,TRUE
Leander,Texas,30.5736134,-97.8567339,82228,Violent Crimes,-72.2222222222222,TRUE
Lee's Summit,Missouri,38.9107156,-94.3821295,104402,Aggravated Assaults,-12.5,TRUE
Lee's Summit,Missouri,38.9107156,-94.3821295,104402,Burglaries,0,TRUE
Lee's Summit,Missouri,38.9107156,-94.3821295,104402,Motor Vehicle Thefts,-13.1578947368421,TRUE
Lee's Summit,Missouri,38.9107156,-94.3821295,104402,Murders,Undefined,TRUE
Lee's Summit,Missouri,38.9107156,-94.3821295,104402,Property Crimes,-6.40243902439024,TRUE
Lee's Summit,Missouri,38.9107156,-94.3821295,104402,Rapes,-20,TRUE
Lee's Summit,Missouri,38.9107156,-94.3821295,104402,Robberies,-33.3333333333333,TRUE
Lee's Summit,Missouri,38.9107156,-94.3821295,104402,Thefts,-5.86080586080586,TRUE
Lee's Summit,Missouri,38.9107156,-94.3821295,104402,Violent Crimes,-12.5,TRUE
Lewisville,Texas,33.046233,-96.994174,133694,Aggravated Assaults,33.3333333333333,TRUE
Lewisville,Texas,33.046233,-96.994174,133694,Burglaries,-46.4285714285714,TRUE
Lewisville,Texas,33.046233,-96.994174,133694,Motor Vehicle Thefts,-15.3846153846154,TRUE
Lewisville,Texas,33.046233,-96.994174,133694,Murders,100,TRUE
Lewisville,Texas,33.046233,-96.994174,133694,Property Crimes,-28.7037037037037,TRUE
Lewisville,Texas,33.046233,-96.994174,133694,Rapes,-37.5,TRUE
Lewisville,Texas,33.046233,-96.994174,133694,Robberies,40,TRUE
Lewisville,Texas,33.046233,-96.994174,133694,Thefts,-29.5081967213115,TRUE
Lewisville,Texas,33.046233,-96.994174,133694,Violent Crimes,21.0526315789474,TRUE
Lexington,Kentucky,38.0464066,-84.4970393,319994,Aggravated Assaults,83.6363636363636,TRUE
Lexington,Kentucky,38.0464066,-84.4970393,319994,Burglaries,-37.8378378378378,TRUE
Lexington,Kentucky,38.0464066,-84.4970393,319994,Motor Vehicle Thefts,-40.8839779005525,TRUE
Lexington,Kentucky,38.0464066,-84.4970393,319994,Murders,100,TRUE
Lexington,Kentucky,38.0464066,-84.4970393,319994,Property Crimes,-15.2173913043478,TRUE
Lexington,Kentucky,38.0464066,-84.4970393,319994,Rapes,33.3333333333333,TRUE
Lexington,Kentucky,38.0464066,-84.4970393,319994,Robberies,11.7647058823529,TRUE
Lexington,Kentucky,38.0464066,-84.4970393,319994,Thefts,-6.46221248630887,TRUE
Lexington,Kentucky,38.0464066,-84.4970393,319994,Violent Crimes,51.2820512820513,TRUE
Lincoln,Nebraska,40.8088861,-96.7077751,293155,Aggravated Assaults,26.6666666666667,TRUE
Lincoln,Nebraska,40.8088861,-96.7077751,293155,Burglaries,-35.7142857142857,TRUE
Lincoln,Nebraska,40.8088861,-96.7077751,293155,Motor Vehicle Thefts,-36.8421052631579,TRUE
Lincoln,Nebraska,40.8088861,-96.7077751,293155,Murders,Undefined,TRUE
Lincoln,Nebraska,40.8088861,-96.7077751,293155,Property Crimes,-29.792531120332,TRUE
Lincoln,Nebraska,40.8088861,-96.7077751,293155,Rapes,-24,TRUE
Lincoln,Nebraska,40.8088861,-96.7077751,293155,Robberies,38.4615384615385,TRUE
Lincoln,Nebraska,40.8088861,-96.7077751,293155,Thefts,-27.6431718061674,TRUE
Lincoln,Nebraska,40.8088861,-96.7077751,293155,Violent Crimes,19.53125,TRUE
Little Elm,Texas,33.1626194,-96.9375051,59954,Aggravated Assaults,-23.0769230769231,TRUE
Little Elm,Texas,33.1626194,-96.9375051,59954,Burglaries,Undefined,TRUE
Little Elm,Texas,33.1626194,-96.9375051,59954,Motor Vehicle Thefts,-50,TRUE
Little Elm,Texas,33.1626194,-96.9375051,59954,Murders,0,TRUE
Little Elm,Texas,33.1626194,-96.9375051,59954,Property Crimes,0,TRUE
Little Elm,Texas,33.1626194,-96.9375051,59954,Rapes,-16.6666666666667,TRUE
Little Elm,Texas,33.1626194,-96.9375051,59954,Robberies,0,TRUE
Little Elm,Texas,33.1626194,-96.9375051,59954,Thefts,-12.5,TRUE
Little Elm,Texas,33.1626194,-96.9375051,59954,Violent Crimes,-17.3913043478261,TRUE
Little Rock,Arkansas,34.7465071,-92.2896267,202986,Aggravated Assaults,1.48514851485149,TRUE
Little Rock,Arkansas,34.7465071,-92.2896267,202986,Burglaries,-23.1746031746032,TRUE
Little Rock,Arkansas,34.7465071,-92.2896267,202986,Motor Vehicle Thefts,-48.4662576687117,TRUE
Little Rock,Arkansas,34.7465071,-92.2896267,202986,Murders,128.571428571429,TRUE
Little Rock,Arkansas,34.7465071,-92.2896267,202986,Property Crimes,-19.5388349514563,TRUE
Little Rock,Arkansas,34.7465071,-92.2896267,202986,Rapes,-17.8571428571429,TRUE
Little Rock,Arkansas,34.7465071,-92.2896267,202986,Robberies,30.6122448979592,TRUE
Little Rock,Arkansas,34.7465071,-92.2896267,202986,Thefts,-14.5299145299145,TRUE
Little Rock,Arkansas,34.7465071,-92.2896267,202986,Violent Crimes,5.12295081967213,TRUE
Livonia,Michigan,42.36837,-83.3527097,93042,Aggravated Assaults,14.2857142857143,TRUE
Livonia,Michigan,42.36837,-83.3527097,93042,Burglaries,-68.75,TRUE
Livonia,Michigan,42.36837,-83.3527097,93042,Motor Vehicle Thefts,-53.5714285714286,TRUE
Livonia,Michigan,42.36837,-83.3527097,93042,Murders,0,TRUE
Livonia,Michigan,42.36837,-83.3527097,93042,Property Crimes,21.1538461538462,TRUE
Livonia,Michigan,42.36837,-83.3527097,93042,Rapes,-80,TRUE
Livonia,Michigan,42.36837,-83.3527097,93042,Robberies,-100,TRUE
Livonia,Michigan,42.36837,-83.3527097,93042,Thefts,52.6785714285714,TRUE
Livonia,Michigan,42.36837,-83.3527097,93042,Violent Crimes,-7.40740740740741,TRUE
Long Beach,California,33.7690164,-118.191604,444415,Aggravated Assaults,-1.23076923076923,TRUE
Long Beach,California,33.7690164,-118.191604,444415,Burglaries,-24.9516441005803,TRUE
Long Beach,California,33.7690164,-118.191604,444415,Motor Vehicle Thefts,-31.7829457364341,TRUE
Long Beach,California,33.7690164,-118.191604,444415,Murders,66.6666666666667,TRUE
Long Beach,California,33.7690164,-118.191604,444415,Property Crimes,-17.3489278752437,TRUE
Long Beach,California,33.7690164,-118.191604,444415,Rapes,-15.2380952380952,TRUE
Long Beach,California,33.7690164,-118.191604,444415,Robberies,-11.6564417177914,TRUE
Long Beach,California,33.7690164,-118.191604,444415,Thefts,-5.49450549450549,TRUE
Long Beach,California,33.7690164,-118.191604,444415,Violent Crimes,-6.20805369127517,TRUE
Longmont,Colorado,40.1672117,-105.101928,98444,Aggravated Assaults,-21.2765957446809,TRUE
Longmont,Colorado,40.1672117,-105.101928,98444,Burglaries,35,TRUE
Longmont,Colorado,40.1672117,-105.101928,98444,Motor Vehicle Thefts,-38.9830508474576,TRUE
Longmont,Colorado,40.1672117,-105.101928,98444,Murders,-100,TRUE
Longmont,Colorado,40.1672117,-105.101928,98444,Property Crimes,-19.7872340425532,TRUE
Longmont,Colorado,40.1672117,-105.101928,98444,Rapes,-39.1304347826087,TRUE
Longmont,Colorado,40.1672117,-105.101928,98444,Robberies,-75,TRUE
Longmont,Colorado,40.1672117,-105.101928,98444,Thefts,-19.693094629156,TRUE
Longmont,Colorado,40.1672117,-105.101928,98444,Violent Crimes,-30.6666666666667,TRUE
Longview,Texas,32.5007031,-94.74049,82981,Aggravated Assaults,0,TRUE
Longview,Texas,32.5007031,-94.74049,82981,Burglaries,-56.4516129032258,TRUE
Longview,Texas,32.5007031,-94.74049,82981,Motor Vehicle Thefts,-45.4545454545455,TRUE
Longview,Texas,32.5007031,-94.74049,82981,Murders,-100,TRUE
Longview,Texas,32.5007031,-94.74049,82981,Property Crimes,-19.7604790419162,TRUE
Longview,Texas,32.5007031,-94.74049,82981,Rapes,175,TRUE
Longview,Texas,32.5007031,-94.74049,82981,Robberies,-50,TRUE
Longview,Texas,32.5007031,-94.74049,82981,Thefts,-8.4,TRUE
Longview,Texas,32.5007031,-94.74049,82981,Violent Crimes,5,TRUE
Lorain,Ohio,41.2633554,-82.1734746,65436,Aggravated Assaults,-23.9130434782609,TRUE
Lorain,Ohio,41.2633554,-82.1734746,65436,Burglaries,41.1764705882353,TRUE
Lorain,Ohio,41.2633554,-82.1734746,65436,Motor Vehicle Thefts,-28.5714285714286,TRUE
Lorain,Ohio,41.2633554,-82.1734746,65436,Murders,0,TRUE
Lorain,Ohio,41.2633554,-82.1734746,65436,Property Crimes,-16.025641025641,TRUE
Lorain,Ohio,41.2633554,-82.1734746,65436,Rapes,-33.3333333333333,TRUE
Lorain,Ohio,41.2633554,-82.1734746,65436,Robberies,50,TRUE
Lorain,Ohio,41.2633554,-82.1734746,65436,Thefts,-22.0338983050847,TRUE
Lorain,Ohio,41.2633554,-82.1734746,65436,Violent Crimes,-18.8679245283019,TRUE
Los Angeles County,California,34.3155072,-118.209681,1008018,Aggravated Assaults,-0.687285223367698,TRUE
Los Angeles County,California,34.3155072,-118.209681,1008018,Burglaries,-0.402993667242372,TRUE
Los Angeles County,California,34.3155072,-118.209681,1008018,Motor Vehicle Thefts,-16.063426404688,TRUE
Los Angeles County,California,34.3155072,-118.209681,1008018,Murders,-8.33333333333333,TRUE
Los Angeles County,California,34.3155072,-118.209681,1008018,Property Crimes,-11.6658524670249,TRUE
Los Angeles County,California,34.3155072,-118.209681,1008018,Rapes,-47.3684210526316,TRUE
Los Angeles County,California,34.3155072,-118.209681,1008018,Robberies,-13.0311614730878,TRUE
Los Angeles County,California,34.3155072,-118.209681,1008018,Thefts,-12.8819010184027,TRUE
Los Angeles County,California,34.3155072,-118.209681,1008018,Violent Crimes,-6.2111801242236,TRUE
Los Angeles,California,34.0536909,-118.242766,3786018,Murders,-32.0754716981132,TRUE
Los Angeles,California,34.0536909,-118.242766,3786018,Property Crimes,0,TRUE
Los Angeles,California,34.0536909,-118.242766,3786018,Violent Crimes,-32.0754716981132,TRUE
Louisville,Kentucky,38.2542376,-85.759407,669468,Aggravated Assaults,-4.57516339869281,TRUE
Louisville,Kentucky,38.2542376,-85.759407,669468,Burglaries,-23.9766081871345,TRUE
Louisville,Kentucky,38.2542376,-85.759407,669468,Motor Vehicle Thefts,-20.6398348813209,TRUE
Louisville,Kentucky,38.2542376,-85.759407,669468,Murders,-33.3333333333333,TRUE
Louisville,Kentucky,38.2542376,-85.759407,669468,Property Crimes,-11.1739364566505,TRUE
Louisville,Kentucky,38.2542376,-85.759407,669468,Rapes,18.1818181818182,TRUE
Louisville,Kentucky,38.2542376,-85.759407,669468,Robberies,0,TRUE
Louisville,Kentucky,38.2542376,-85.759407,669468,Thefts,-4.12186379928315,TRUE
Louisville,Kentucky,38.2542376,-85.759407,669468,Violent Crimes,-3.51145038167939,TRUE
Lower Merion,Pennsylvania,40.0250214,-75.2768881,64350,Aggravated Assaults,100,TRUE
Lower Merion,Pennsylvania,40.0250214,-75.2768881,64350,Burglaries,100,TRUE
Lower Merion,Pennsylvania,40.0250214,-75.2768881,64350,Motor Vehicle Thefts,0,TRUE
Lower Merion,Pennsylvania,40.0250214,-75.2768881,64350,Murders,0,TRUE
Lower Merion,Pennsylvania,40.0250214,-75.2768881,64350,Property Crimes,0,TRUE
Lower Merion,Pennsylvania,40.0250214,-75.2768881,64350,Rapes,0,TRUE
Lower Merion,Pennsylvania,40.0250214,-75.2768881,64350,Robberies,-66.6666666666667,TRUE
Lower Merion,Pennsylvania,40.0250214,-75.2768881,64350,Thefts,-2.20588235294118,TRUE
Lower Merion,Pennsylvania,40.0250214,-75.2768881,64350,Violent Crimes,0,TRUE
Lower Paxton,Pennsylvania,40.318975,-76.8002408,55204,Aggravated Assaults,80,TRUE
Lower Paxton,Pennsylvania,40.318975,-76.8002408,55204,Burglaries,0,TRUE
Lower Paxton,Pennsylvania,40.318975,-76.8002408,55204,Motor Vehicle Thefts,-77.7777777777778,TRUE
Lower Paxton,Pennsylvania,40.318975,-76.8002408,55204,Murders,0,TRUE
Lower Paxton,Pennsylvania,40.318975,-76.8002408,55204,Property Crimes,-3.6144578313253,TRUE
Lower Paxton,Pennsylvania,40.318975,-76.8002408,55204,Rapes,150,TRUE
Lower Paxton,Pennsylvania,40.318975,-76.8002408,55204,Robberies,-50,TRUE
Lower Paxton,Pennsylvania,40.318975,-76.8002408,55204,Thefts,5.63380281690141,TRUE
Lower Paxton,Pennsylvania,40.318975,-76.8002408,55204,Violent Crimes,45.4545454545455,TRUE
Lubbock,Texas,33.5855677,-101.8470215,266960,Aggravated Assaults,-13.2841328413284,TRUE
Lubbock,Texas,33.5855677,-101.8470215,266960,Burglaries,-16.7539267015707,TRUE
Lubbock,Texas,33.5855677,-101.8470215,266960,Motor Vehicle Thefts,-29.1044776119403,TRUE
Lubbock,Texas,33.5855677,-101.8470215,266960,Murders,400,TRUE
Lubbock,Texas,33.5855677,-101.8470215,266960,Property Crimes,-14.0335392762577,TRUE
Lubbock,Texas,33.5855677,-101.8470215,266960,Rapes,-48.7179487179487,TRUE
Lubbock,Texas,33.5855677,-101.8470215,266960,Robberies,14.6341463414634,TRUE
Lubbock,Texas,33.5855677,-101.8470215,266960,Thefts,-10.8910891089109,TRUE
Lubbock,Texas,33.5855677,-101.8470215,266960,Violent Crimes,-12.7840909090909,TRUE
Lynchburg,Virginia,37.4137536,-79.1422464,79509,Aggravated Assaults,-39.5348837209302,TRUE
Lynchburg,Virginia,37.4137536,-79.1422464,79509,Burglaries,-20,TRUE
Lynchburg,Virginia,37.4137536,-79.1422464,79509,Motor Vehicle Thefts,-54.8387096774194,TRUE
Lynchburg,Virginia,37.4137536,-79.1422464,79509,Murders,0,TRUE
Lynchburg,Virginia,37.4137536,-79.1422464,79509,Property Crimes,-27.3109243697479,TRUE
Lynchburg,Virginia,37.4137536,-79.1422464,79509,Rapes,-25,TRUE
Lynchburg,Virginia,37.4137536,-79.1422464,79509,Robberies,20,TRUE
Lynchburg,Virginia,37.4137536,-79.1422464,79509,Thefts,-23.6263736263736,TRUE
Lynchburg,Virginia,37.4137536,-79.1422464,79509,Violent Crimes,-31.0344827586207,TRUE
Lynn,Massachusetts,42.466763,-70.9494939,101144,Aggravated Assaults,-26.25,TRUE
Lynn,Massachusetts,42.466763,-70.9494939,101144,Burglaries,-41.9354838709677,TRUE
Lynn,Massachusetts,42.466763,-70.9494939,101144,Motor Vehicle Thefts,-25,TRUE
Lynn,Massachusetts,42.466763,-70.9494939,101144,Murders,Undefined,TRUE
Lynn,Massachusetts,42.466763,-70.9494939,101144,Property Crimes,-25.9067357512953,TRUE
Lynn,Massachusetts,42.466763,-70.9494939,101144,Rapes,-70,TRUE
Lynn,Massachusetts,42.466763,-70.9494939,101144,Robberies,-77.7777777777778,TRUE
Lynn,Massachusetts,42.466763,-70.9494939,101144,Thefts,-22.3880597014925,TRUE
Lynn,Massachusetts,42.466763,-70.9494939,101144,Violent Crimes,-33.3333333333333,TRUE
Macomb County,Michigan,42.6741189,-82.902901,191695,Aggravated Assaults,-44.4444444444444,TRUE
Macomb County,Michigan,42.6741189,-82.902901,191695,Burglaries,-37.5,TRUE
Macomb County,Michigan,42.6741189,-82.902901,191695,Motor Vehicle Thefts,-45.1612903225806,TRUE
Macomb County,Michigan,42.6741189,-82.902901,191695,Murders,0,TRUE
Macomb County,Michigan,42.6741189,-82.902901,191695,Property Crimes,-19.5804195804196,TRUE
Macomb County,Michigan,42.6741189,-82.902901,191695,Rapes,0,TRUE
Macomb County,Michigan,42.6741189,-82.902901,191695,Robberies,0,TRUE
Macomb County,Michigan,42.6741189,-82.902901,191695,Thefts,-10.5769230769231,TRUE
Macomb County,Michigan,42.6741189,-82.902901,191695,Violent Crimes,-36.3636363636364,TRUE
Malden,Massachusetts,42.4268484,-71.0683741,64291,Aggravated Assaults,-14.2857142857143,TRUE
Malden,Massachusetts,42.4268484,-71.0683741,64291,Burglaries,-62.5,TRUE
Malden,Massachusetts,42.4268484,-71.0683741,64291,Motor Vehicle Thefts,41.6666666666667,TRUE
Malden,Massachusetts,42.4268484,-71.0683741,64291,Murders,0,TRUE
Malden,Massachusetts,42.4268484,-71.0683741,64291,Property Crimes,16.1016949152542,TRUE
Malden,Massachusetts,42.4268484,-71.0683741,64291,Rapes,-50,TRUE
Malden,Massachusetts,42.4268484,-71.0683741,64291,Robberies,-60,TRUE
Malden,Massachusetts,42.4268484,-71.0683741,64291,Thefts,26.6666666666667,TRUE
Malden,Massachusetts,42.4268484,-71.0683741,64291,Violent Crimes,-25,TRUE
Manchester,Connecticut,41.7834017,-72.5231973,59408,Aggravated Assaults,0,TRUE
Manchester,Connecticut,41.7834017,-72.5231973,59408,Burglaries,28.5714285714286,TRUE
Manchester,Connecticut,41.7834017,-72.5231973,59408,Motor Vehicle Thefts,-47.6190476190476,TRUE
Manchester,Connecticut,41.7834017,-72.5231973,59408,Murders,-100,TRUE
